sample_index,alpha,gamma,max_prey
1,1.0764220832232243,0.2492798433605406,90.03633185585709
2,0.3184412465774376,0.1239264855355151,16.030477363564316
3,0.5906661198334049,0.1930822180625628,34.865007216536476
4,0.9326642506441972,0.3247467458161438,100.91522296689811
5,1.3629070883789625,0.2915978060221251,137.45421531271722
