sample_index,alpha,gamma,max_prey
1,0.6148055949054606,0.2570130707106272,55.09118619197906
2,0.9556973336692924,0.2157737399016125,68.69481453840636
3,0.305789306131836,0.3067559734645941,76.64735364940026
4,1.076756631872707,0.1410884844795001,60.33283147509691
5,1.4094900019298815,0.188552169649508,110.55779577123198
