x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.0,0.018315638888734224,1.0000000000000024,1.0000000000000022,1.0000000000000022,1.000000000000003,1.0000000000000027,1.0000000000000029,1.0000000000000029
0.015625,0.03339283034071412,1.5943163857677576,2.050852217005907,2.297034182261664,2.451281232766408,2.5614579299840927,2.6430594711038626,2.7080016195119763
0.03125,0.05798005250025452,2.245481013627204,3.1597122530662247,3.653704890844736,3.963569527786773,4.1850520940939395,4.3491648963565535,4.479813410431555
0.046875,0.09587341393331299,2.9769334794170836,4.344089138071416,5.085326790190078,5.551156734086115,5.88449566834742,6.131675349469296,6.328553530861464
0.0625,0.15097741845591503,3.8089932049091346,5.618421939767723,6.604140755625049,7.2252516919304215,7.670410963199145,8.000853103212583,8.26423871450962
0.078125,0.22642272494309842,4.7533405837944995,6.988678031446683,8.21394425421754,8.988621940112148,9.544976238291696,9.95851301456676,10.288435117468904
0.09375,0.3233867673375053,5.806288852033284,8.445739630714007,9.90350955900704,10.82902326206613,11.495360405115175,11.991459838173812,12.387697122612433
0.109375,0.43986427634788366,6.942377904102725,9.95910705378466,11.640317606538062,12.712944707207825,13.487473190607487,14.065241014240227,14.527321634448219
0.125,0.5697828247309245,8.110543960673983,11.473169792291271,13.366857994162592,14.581919413228865,15.462281024117072,16.120465166160074,16.647668086164973
0.140625,0.7029011121997464,9.235215662688953,12.90839324095467,15.001842374182775,16.353748321817893,17.33703567791801,18.07403331097706,18.665391148369537
0.15625,0.8257970399501026,10.22382237760943,14.168904258979444,16.44781390986254,17.930119297550497,19.01289811075083,19.826765205519703,20.481068548803187
0.171875,0.9239460814058096,10.980406056846203,15.156164551537058,17.604841328022907,19.21031004167577,20.388645848787057,21.277109136744848,21.99291229824938
0.1875,0.98449643700541,11.422825507892485,15.786218747398674,18.387784069728244,20.108461174315806,21.37795022402647,22.33842145154526,23.11404960493743
0.203125,0.9990239141819777,11.499309115103822,16.006271699069107,18.742882776703063,20.570173612079437,21.92597754825035,22.955569880816125,23.78912751980524
0.21875,0.9654545521978396,11.19969874303282,15.805936816129192,18.659016727652332,20.583771763937694,22.020655701853922,23.11620211549436,24.005582758558592
0.234375,0.8885502628781285,10.558001400118062,15.219771754882256,18.170244446962343,20.18284869734882,21.69522225199631,22.853295729387387,23.79619278435456
0.25,0.778800783071407,9.64545309916671,14.320306368844411,17.348832386661964,19.43929812691284,21.021258921287767,22.23819425261342,23.232112944850126
0.265625,0.650077259426286,8.556208234019845,13.203677447429573,16.29088630062745,18.44894781839547,20.09432697567639,21.36624394934692,22.408514208244462
0.28125,0.5167705827795779,7.389847718946706,11.972065412405168,15.098780663232933,17.313989756710065,19.016398863096775,20.339226619058863,21.42701680955388
0.296875,0.3912233859783421,6.235395573800165,10.717625225468298,13.865078652646817,16.12689961655971,17.879778631850368,19.249280940573737,20.3796123196862
0.3125,0.2820629516938161,5.1604189385624295,9.511489599985941,12.661521133892862,14.959424010597075,16.75608960114798,18.16789082453934,19.3376525974197
