4,12.776,0.109069,0.40772
4,12.322,0.109069,0.40772
4,12.371,0.109069,0.40772
4,0.031,8.0567,13.0709
4,0.026,2.29549,8.62937
4,0.089,2.29549,8.62937
4,0.326,4.83694e-06,1.44531e-05
4,0.893,9.68801e-06,5.01156e-05
