qoi,sampler,n,median,q25,q75
q,LHS,25,0.8065914642664339,0.8065914642664339,0.8065914642664339
q,LHS,30,0.7251983439360827,0.7251983439360827,0.7251983439360827
q,LHS,35,0.7322504520626958,0.7322504520626958,0.7322504520626958
q,LHS,40,0.7402836988232843,0.7402836988232843,0.7402836988232843
q,LHS,45,0.6427749502737101,0.6427749502737101,0.6427749502737101
q,LHS,50,0.6596880125201069,0.6596880125201069,0.6596880125201069
q,LHS,55,0.6268170145710645,0.6268170145710645,0.6268170145710645
q,LHS,60,0.5449613092712239,0.5449613092712239,0.5449613092712239
q,LHS,65,0.48772811374273023,0.48772811374273023,0.48772811374273023
q,LHS,70,0.6493421089318068,0.6493421089318068,0.6493421089318068
q,LHS,75,0.5654947385779118,0.5654947385779118,0.5654947385779118
q,LHS,80,0.7721279667972967,0.7721279667972967,0.7721279667972967
q,LHS,85,0.4445722767760228,0.4445722767760228,0.4445722767760228
q,LHS,90,0.588632908693817,0.588632908693817,0.588632908693817
q,LHS,95,0.6095215955365654,0.6095215955365654,0.6095215955365654
q,LHS,100,0.5195518691843328,0.5195518691843328,0.5195518691843328
q,LHS,105,0.293371841414391,0.293371841414391,0.293371841414391
q,LHS,110,0.4806030371714535,0.4806030371714535,0.4806030371714535
q,LHS,115,0.5642126210247909,0.5642126210247909,0.5642126210247909
q,LHS,120,0.6030476251855148,0.6030476251855148,0.6030476251855148
q,MEPE,5,0.9700643777406455,0.9700643777406455,0.9700643777406455
q,MEPE,10,0.47225263094869707,0.47225263094869707,0.47225263094869707
q,MEPE,15,0.3971144560683786,0.3971144560683786,0.3971144560683786
q,MEPE,20,0.38395332843370816,0.38395332843370816,0.38395332843370816
q,MEPE,25,0.37193987005400586,0.37193987005400586,0.37193987005400586
q,MEPE,30,0.34116542964201907,0.34116542964201907,0.34116542964201907
q,MEPE,35,0.32703949734494075,0.32703949734494075,0.32703949734494075
q,MEPE,40,0.3298465489106463,0.3298465489106463,0.3298465489106463
