n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed,problem,qoi,sampler,seed,n
2000,0.2552973915706778,1159,0.2552973915706778,1159,0.006570551979461748,0.006570551979461748,0.00030645545933223985,0.01750586928239326,0.5279242615672223,0.7044508403650048,0.14803703235666651,2643853556.7185044,False,Heat-AMICon,q,Random,7,10
2000,0.23273438361880233,1159,0.23273438361880233,1159,0.005940042271450219,0.005940042271450219,0.00024448923688766554,0.015636151600942783,0.6226148433335641,0.6292118350522089,0.12167046985882254,128882947721117.03,False,Heat-AMICon,q,Random,7,15
2000,0.08705344342319922,427,0.08705344342319922,427,0.005335703658460447,0.005335703658460447,0.00013887525856172363,0.011784534719780991,0.8758130980202977,0.4742195461844192,0.12167046985882254,5.2864574921914726e+17,False,Heat-AMICon,q,Random,7,20
2000,0.5035350419933997,1848,0.5035350419933997,1848,0.004969721156410721,0.004969721156410721,0.0006950712503921815,0.02636420395900816,0.8129257135321186,1.060917646240909,0.7109709432312434,28640460093288.484,False,Heat-AMICon,q,Random,7,30
2000,1.0993501271908146,1848,1.0993501271908146,1848,0.008479441866583469,0.008479441866583469,0.0026388818902451545,0.05137004857156702,0.6923515404145225,2.0671737748109256,0.48026560105467186,1.4345807702033869e+19,False,Heat-AMICon,q,Random,7,40
2000,0.14782773423014048,1159,0.14782773423014048,1159,0.0019661204661638003,0.0019661204661638003,4.693980734733678e-05,0.006851263193553199,0.9262734431316714,0.27570056855814445,0.7109709432312434,4.893638656720694e+18,False,Heat-AMICon,q,Random,7,60
2000,0.16658473666665716,1159,0.16658473666665716,1159,0.0021489455597715054,0.0021489455597715054,7.060401215545561e-05,0.008402619362761567,0.9015300629118669,0.3381284400037185,0.7109709432312434,8.494580299840261e+18,False,Heat-AMICon,q,Random,7,80
2000,0.07020272611757924,427,0.07020272611757924,427,0.001155462517723847,0.001155462517723847,2.0514725273351102e-05,0.004529318411566038,0.9692652131310288,0.18226356599825932,1.8957356524063753,4.2057325622251656e+16,False,Heat-AMICon,q,Random,7,100
2000,0.05844502427718287,427,0.05844502427718287,427,0.0008848148013886185,0.0008848148013886185,1.2242377624930582e-05,0.0034989109198335674,0.9824568785564125,0.14079910560728692,1.8957356524063753,6.581689570371543e+18,False,Heat-AMICon,q,Random,7,120
2000,0.2756484353553743,1159,0.2756484353553743,1159,0.006842805728715833,0.006842805728715833,0.00040997209130539856,0.020247767563496933,0.5710684933243513,0.8147871234230252,1.0525002852777328,460.130332539466,False,Heat-AMICon,q,Random,8,5
2000,0.20691252039776814,1159,0.20691252039776814,1159,0.004113820761185442,0.004113820761185442,0.0001957664406305329,0.013991656107499672,0.8178006813764267,0.563035959199097,0.12167046985882254,227093480031.93582,False,Heat-AMICon,q,Random,8,10
2000,0.19421590010319706,1848,0.19421590010319706,1848,0.005017874251090239,0.005017874251090239,0.00017483477608001358,0.013222510203437681,0.7470419111213286,0.5320848838917589,0.7109709432312434,3574770217.557901,False,Heat-AMICon,q,Random,8,15
2000,0.1004175774369479,1848,0.1004175774369479,1848,0.0029634246644924815,0.0029634246644924815,6.750339176141722e-05,0.008216044776010975,0.9038042311513573,0.3306205223843748,0.2666403838939712,1383760912881937.0,False,Heat-AMICon,q,Random,8,20
2000,0.1367182153376868,1848,0.1367182153376868,1848,0.002538518028775965,0.002538518028775965,8.731031979811169e-05,0.009343999133032478,0.8966205864258386,0.3760103503260431,0.8650416871891565,39858851010647.66,False,Heat-AMICon,q,Random,8,30
2000,0.07281590083717727,460,0.07281590083717727,460,0.0018941989919770872,0.0018941989919770872,4.9639062191049785e-05,0.007045499428078168,0.9227618016419881,0.2835167973002422,0.7109709432312434,1.9185200938064407e+18,False,Heat-AMICon,q,Random,8,40
2000,0.13721962834655987,1848,0.13721962834655987,1848,0.001997100068128783,0.001997100068128783,6.69430487233994e-05,0.008181873179376431,0.9209249908876341,0.3292454287185019,0.48026560105467186,3.749605300818335e+18,False,Heat-AMICon,q,Random,8,60
2000,0.21856755476764894,1848,0.21856755476764894,1848,0.0023713713047016868,0.0023713713047016868,0.00011550289409238764,0.010747227274622401,0.8476102211762749,0.43247742588915417,3.414548873833601,523543949184.4255,False,Heat-AMICon,q,Random,8,80
2000,0.06959902919003924,1159,0.06959902919003924,1159,0.001057189664727744,0.001057189664727744,2.2630294148491207e-05,0.004757130873592948,0.9692655337433789,0.19143093025373706,0.8650416871891565,2.390285044601069e+19,False,Heat-AMICon,q,Random,8,100
2000,0.07107098345115193,1159,0.07107098345115193,1159,0.0009929909651280088,0.0009929909651280088,2.117528093998971e-05,0.004601660671973729,0.9714482809144772,0.1851746791407159,1.5580901878706048,1.8230110012374794e+19,False,Heat-AMICon,q,Random,8,120
2000,0.16404022039019495,1159,0.16404022039019495,1159,0.00577727263029309,0.00577727263029309,0.00013945895260637013,0.011809274008438035,0.7778962746045384,0.47521507587810974,0.1,21372565.329383273,False,Heat-AMICon,q,Random,9,5
2000,0.28597371545355194,1159,0.28597371545355194,1159,0.009349773011717332,0.009349773011717332,0.0004267973790213917,0.02065907497980952,0.31001358459472556,0.8313384783083936,1.8957356524063753,4343.797501415622,False,Heat-AMICon,q,Random,9,10
2000,0.2926992504831933,1159,0.2926992504831933,1159,0.00728166045365757,0.00728166045365757,0.000431710189881512,0.020777636773259656,0.3133536298300519,0.8361095041674255,1.5580901878706048,3076559.164744843,False,Heat-AMICon,q,Random,9,15
2000,0.18650779301310952,1159,0.18650779301310952,1159,0.0036492726133690585,0.0036492726133690585,0.00012971614520227614,0.01138929959226098,0.8225955512727758,0.4583149536599412,0.21914962948968725,2.819261304654984e+17,False,Heat-AMICon,q,Random,9,20
2000,0.08543019568599244,1848,0.08543019568599244,1848,0.0025542729413198114,0.0025542729413198114,5.631951060256195e-05,0.007504632609432786,0.9090400177664536,0.3019927010230022,0.48026560105467186,3.2036243777500284e+16,False,Heat-AMICon,q,Random,9,30
2000,0.0631711714130597,1346,0.0631711714130597,1346,0.002402450220590889,0.002402450220590889,3.978220275239284e-05,0.0063073134338157665,0.9435222195250097,0.25381157469088356,0.7109709432312434,1.7617081037357248e+17,False,Heat-AMICon,q,Random,9,40
2000,0.09715754731301943,1848,0.09715754731301943,1848,0.001999068251111374,0.001999068251111374,3.946629904295989e-05,0.0062822208686864785,0.9425196851214236,0.25280182885609553,0.324422607917163,2.9439576401620783e+19,False,Heat-AMICon,q,Random,9,60
2000,1.4300199481626048,1159,1.4300199481626048,1159,0.0051855206794772105,0.0051855206794772105,0.002286150212696058,0.04781370318952568,0.6358601280816396,1.9240634583454113,1.5580901878706048,3.5574555971274605e+17,False,Heat-AMICon,q,Random,9,80
