problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,Halton,0,120,81,0.47488741597727735,0,0.47488741597727735,0,0.014901538505732514,0.014901538505732514,0.003195802749006106,0.05653143151385878,0.9312636071415558,0.5629124645542178,0.7109709432312434,1.2727178513285073e+19,False
Heat-AMICon,q,P-greedy,0,5,81,0.7717784408639006,0,0.7717784408639006,0,0.03168222307955214,0.03168222307955214,0.009490724115786834,0.097420347544991,0.39778608081648037,0.9700643777406455,0.1,1197706.950784018,False
Heat-AMICon,q,P-greedy,0,10,81,0.370812596582525,0,0.370812596582525,0,0.020544981685779368,0.020544981685779368,0.002538111685543934,0.050379675321938454,0.8159505762543808,0.5016562722626499,1.0525002852777328,1735.4414537481996,False
Heat-AMICon,q,P-greedy,0,15,81,0.32085933488655083,0,0.32085933488655083,0,0.014576331580901374,0.014576331580901374,0.0017104458659975787,0.04135753699143094,0.9138693514958534,0.4118182124935457,0.1,9016311149019.361,False
Heat-AMICon,q,P-greedy,0,20,81,0.3558583857366722,0,0.3558583857366722,0,0.013659556589968282,0.013659556589968282,0.0018627409460726851,0.04315948269004953,0.9302619410800903,0.42976111022387464,0.1,3.2392779355262976e+16,False
Heat-AMICon,q,P-greedy,0,25,81,0.37077566338253226,0,0.37077566338253226,0,0.011486956769692856,0.011486956769692856,0.0019067395906458833,0.04366622940724197,0.9452866151330849,0.43480704725113045,0.1801173528334133,1.4662678474876536e+16,False
Heat-AMICon,q,P-greedy,0,30,81,0.3593612895754312,0,0.3593612895754312,0,0.011626214021076647,0.011626214021076647,0.0018138074354086021,0.04258881819690002,0.95596579611701,0.4240787111112036,0.1801173528334133,5.24451828914408e+18,False
Heat-AMICon,q,P-greedy,0,35,81,0.2550643194912644,0,0.2550643194912644,0,0.008119289265837833,0.008119289265837833,0.000926459569266928,0.030437798364318796,0.9857880867474248,0.30308477309057086,0.5843414133735175,12939961144207.357,False
Heat-AMICon,q,P-greedy,0,40,81,0.2501854966831515,0,0.2501854966831515,0,0.007857086834809806,0.007857086834809806,0.0008870885370902657,0.029784031578855567,0.9867433806360473,0.296574881821347,0.5843414133735175,154635555939988.6,False
Heat-AMICon,q,P-greedy,0,45,81,0.28246984415004006,0,0.28246984415004006,0,0.008728340241779906,0.008728340241779906,0.0011176825420338115,0.03343175948157398,0.982142770706522,0.3328971798554774,0.48026560105467186,1.1543630136770608e+17,False
Heat-AMICon,q,P-greedy,0,50,81,0.23847098101081132,0,0.23847098101081132,0,0.006721539416805979,0.006721539416805979,0.000775756051756176,0.027852397594393487,0.9863100823238415,0.2773406112979892,0.8650416871891565,64378119654605.695,False
