problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-2D,J,f-greedy,0,55,81,0.1438971908563882,63,407.02830221055547,63,91.04738664247289,0.0303573500535505,16156.453157720069,127.10803734508714,0.9826248913620358,0.1414175516064219,0.324422607917163,1.2909199637142796e+19,False
RD-2D,J,f-greedy,0,60,81,0.5266594886866015,72,1399.279766089165,72,114.17481672905348,0.0415323613629344,53961.14242356738,232.29537753379293,0.9375437144313292,0.2584466271879553,1.0525002852777328,4897319165561226.0,False
RD-2D,J,β-greedy(β=0.5),0,5,81,0.1411458564541637,80,353.2920197449357,18,98.86296937437756,0.0347560909966827,15446.12297071269,124.2824322690568,0.9811556818076914,0.1382738467707156,0.1,1197706.950784018,False
RD-2D,J,β-greedy(β=0.5),0,10,81,0.0830117035804935,63,256.57736297197334,27,58.99004724987893,0.0204358621073388,6543.383879378678,80.89118542448664,0.9932857218310884,0.0899977186982671,0.8650416871891565,6162.58008360379,False
RD-2D,J,β-greedy(β=0.5),0,15,81,0.0637482293168378,27,277.6742738217008,27,49.151524196457466,0.0169803139681595,4746.318813123849,68.8935324477113,0.9946176882475568,0.0766493990763321,0.1,8838981135837.006,False
RD-2D,J,β-greedy(β=0.5),0,20,81,0.0653928819699622,36,278.4520964321573,27,50.6979037043537,0.0177074164693501,5374.339127966991,73.30988424467053,0.9941460810284314,0.0815629330369187,0.1216704698588225,5.667829209243638e+16,False
RD-2D,J,β-greedy(β=0.5),0,25,81,0.0600814628883015,53,216.9813720099437,27,46.98913961952538,0.0163981086057025,4193.8077993902325,64.7596154975478,0.9955218345140052,0.0720500957919202,0.1,4.4571610793919176e+18,False
RD-2D,J,β-greedy(β=0.5),0,30,81,0.0559878873958351,51,208.01390549645384,27,47.8989581371132,0.0166805674800385,4290.9250989148495,65.5051532241155,0.9954230568634784,0.0728795643457866,0.1,2.690528944735754e+18,False
RD-2D,J,β-greedy(β=0.5),0,35,81,0.0537921567996693,53,116.69029483634768,45,41.22438611886118,0.0144782594201106,2769.755082208166,52.62846266240509,0.9967730100793492,0.0585532472216634,0.1,4.794713228575488e+19,False
RD-2D,J,β-greedy(β=0.5),0,40,81,0.0516856332231152,53,115.47536586706428,45,41.962794348767936,0.0146792571566102,2844.6099156473088,53.33488460329983,0.9967481428319602,0.0593391964296681,0.1,1.422457649931144e+20,False
RD-2D,J,β-greedy(β=0.5),0,45,81,0.0477553538211805,53,153.10763265255628,45,40.9586422513617,0.0143613312635202,2719.9478954849374,52.15311970999374,0.9968895863039184,0.0580243913136702,0.1,9.815475356142109e+18,False
RD-2D,J,β-greedy(β=0.5),0,50,81,0.0419071007811408,45,153.15414134185448,45,39.42171037455761,0.0136308980096546,2604.0585316352244,51.02997679438258,0.9969869627789788,0.0567748076952982,0.1,4.35892826282942e+18,False
RD-2D,J,β-greedy(β=0.5),0,55,81,0.0412824352876815,45,150.8712321094481,45,39.07595837598776,0.0134327607999456,2582.036706959432,50.81374525617485,0.996991810510666,0.0565342333354691,0.1,1.2754228878849092e+19,False
RD-2D,J,β-greedy(β=0.5),0,60,81,0.0684304523871398,30,223.1646915454576,30,47.0826625873639,0.0151991406111023,4705.566238707844,68.59712995969907,0.9943618106541424,0.0763196283158023,0.8650416871891565,8854372294032979.0,False
RD-2D,J,MEPE,0,5,81,0.1411458564541637,80,353.2920197449357,18,98.86296937437756,0.0347560909966827,15446.12297071269,124.2824322690568,0.9811556818076914,0.1382738467707156,0.1,1197706.950784018,False
RD-2D,J,MEPE,0,10,81,0.1121604502235052,26,301.7460546942302,8,79.76990680990848,0.0281276528105154,11766.490037453532,108.47345314616628,0.9879125283594422,0.120685131157976,0.1,32573991974.94687,False
RD-2D,J,MEPE,0,15,81,0.0588740251841836,36,252.52924188115776,27,63.52035094667747,0.0215934344849909,6935.021081190365,83.27677396003261,0.992420779127454,0.0926518709995991,1.280582042362865,10741.690097312166,False
RD-2D,J,MEPE,0,20,81,0.0560427277521332,27,244.1106819487859,27,45.85935583272511,0.0158268093639066,3967.30095017293,62.986514034140114,0.9956923723451594,0.0700773828703595,0.1,1.9702664137976646e+17,False
RD-2D,J,MEPE,0,25,81,0.0519566093366612,27,226.31238424036653,27,43.194806038450416,0.0148571260630399,3517.1566949432527,59.30562110747389,0.9959419932848212,0.0659821039541938,0.1,8.602525358435928e+19,False
RD-2D,J,MEPE,0,30,81,0.039169404330394,53,168.691079961598,27,42.67422474572301,0.0144541973427863,2924.009604209142,54.07411214443693,0.9964198191691376,0.0601616444127474,0.1,1.613464979873223e+18,False
RD-2D,J,MEPE,0,35,81,0.0390485775308902,53,130.90381295394354,45,38.25072433943375,0.0131554749535447,2489.7172439858323,49.89706648677688,0.9969982797971008,0.0555143570956535,0.1,7.083361437914791e+18,False
RD-2D,J,MEPE,0,40,81,0.0454324403992162,45,166.0378854348778,45,38.41893639520788,0.0134032923134608,2431.772554693034,49.31300593852533,0.9970417623946556,0.0548645444288164,0.1,4.460009412567305e+18,False
RD-2D,J,MEPE,0,45,81,0.0470140298748487,45,171.81797934690576,45,38.155543600224426,0.013310096472788,2452.8278892098187,49.526032439615214,0.9970238305670368,0.0551015529362299,0.1,7.679140107277599e+18,False
RD-2D,J,MEPE,0,50,81,0.0468461692195698,45,171.20451399031663,45,38.41076146506921,0.0133440238594863,2470.2986709001184,49.70209926049521,0.997022274607362,0.0552974409323633,0.1,1.9877097486068896e+19,False
