problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-4D,J,P-greedy,0,40,256,0.1981155746981199,255,1991.396764028911,255,199.3409150604448,0.0456413230912692,125510.03381512532,354.2739530576942,0.9893315224854816,0.1140554897144857,0.7109709432312434,22551.714738132407,False
RD-4D,J,P-greedy,0,50,256,0.2249371301152397,255,2260.9987816656458,255,220.0767885544462,0.0539699523416875,143688.94116755747,379.06324164650607,0.9856534224667944,0.1220361905965802,0.8650416871891565,13065.710382426672,False
RD-4D,J,P-greedy,0,60,256,0.2082354396608567,255,2093.1185310828705,255,164.56149917334983,0.0355035068524784,88914.57190909637,298.185465623488,0.9908915008898204,0.0959982776433195,0.7109709432312434,215794.83396647524,False
RD-4D,J,P-greedy,0,70,256,0.1305346369184753,255,1323.036172213575,79,138.53253378462978,0.0292302355081616,55996.26063227563,236.63529033573084,0.994326993852668,0.0761827215634336,0.1,150531917887856.72,False
RD-4D,J,P-greedy,0,80,256,0.11959063408349,255,1237.3498780885202,79,135.68486835852315,0.0290602854786891,53295.43496630025,230.85804072264895,0.9945611380204652,0.0743227851268547,0.1,478296218359531.7,False
RD-4D,J,P-greedy,0,90,256,0.1147108500073005,255,1153.0381488261246,255,134.2392602999711,0.0296250014864854,47955.74746511308,218.9880075828653,0.9950784426766086,0.0705013287905918,0.1,1546096498427888.8,False
RD-4D,J,P-greedy,0,100,256,0.1335191430707064,255,1342.0933202857432,255,128.23371585846868,0.0283322083561198,47703.93902592674,218.41231427263148,0.995103013593628,0.0703159892197389,0.1,6714728631964066.0,False
RD-4D,J,P-greedy,0,110,256,0.1266957489273135,255,1273.5066630400852,255,126.73099400750114,0.0280936710823895,47119.09517023696,217.06933263415397,0.9951534147791704,0.0698836276895387,0.1,2.7919651541014164e+16,False
RD-4D,J,P-greedy,0,120,256,0.1302168948179264,255,1308.9001374952095,255,128.317701114866,0.0280819729342585,51493.23692921791,226.92121304368595,0.9947412881135904,0.0730553568980214,0.1,1.594118734034625e+17,False
RD-4D,J,P-greedy,0,130,256,0.126893498498322,255,1308.5446488159614,15,128.90355124556567,0.0281301241864021,52892.903090885055,229.984571419226,0.9946059684879882,0.0740415791045303,0.1,1.3192868269630362e+18,False
RD-4D,J,P-greedy,0,140,256,0.1185611040596376,255,1191.739717202041,255,126.3117735070043,0.0275793907920009,45767.36175742794,213.9330777543013,0.9953246793190504,0.0688739370727047,0.1,2.042626134380045e+18,False
RD-4D,J,P-greedy,0,150,256,0.1164091994934033,255,1170.1094349981922,255,120.77870527097951,0.0268282203443208,40185.50575315294,200.46322793258847,0.9959046059889812,0.0645374333457546,0.1,1.525026006270223e+19,False
RD-4D,J,f-greedy,0,10,256,0.5300350520182963,240,4088.224998271789,255,561.1616781490343,0.1395809157895134,854052.8488656163,924.1497978496864,0.9534007020683004,0.2975221769863607,0.4802656010546718,3105.285456181889,False
RD-4D,J,f-greedy,0,20,256,0.2247256103121033,240,1309.5245885138957,207,179.494076183683,0.0477093781364719,77801.2140187291,278.928689845145,0.9924098750087867,0.0897987222631832,0.324422607917163,2081457.195579024,False
RD-4D,J,f-greedy,0,30,256,0.4230526342956848,240,3381.796647181587,207,326.48721511431404,0.0767016331701141,343950.3866565513,586.4728353952562,0.9702486123831674,0.188809947409133,0.7109709432312434,298479.2723758427,False
RD-4D,J,f-greedy,0,40,256,5.409597784680711,251,36130.24374165062,251,1271.2655017047375,0.2822110470219222,15122644.89119012,3888.784500482139,0.5102583883768784,1.251961135636639,0.1801173528334133,78752313797.90875,False
RD-4D,J,f-greedy,0,50,256,0.5825178403618003,255,5855.2899945054505,255,395.6249760567902,0.0906132948713627,581645.9748943152,762.6571804515547,0.9554066070797238,0.2455310006561652,0.1,37679405250000.18,False
RD-4D,J,f-greedy,0,60,256,0.2935440781929632,240,1708.0354665535706,14,232.498081791565,0.0537222056239211,154977.30255929378,393.67156686671416,0.9849598529301572,0.1267392168069998,0.1,214007176627800.1,False
RD-4D,J,f-greedy,0,70,256,0.3621560776796834,195,2833.779383677969,255,254.53648220165215,0.0590930864341648,206652.5947157792,454.59057922022447,0.982469790025058,0.1463515753417829,0.1,6221444668607161.0,False
RD-4D,J,f-greedy,0,80,256,0.2720779947152545,194,1091.600482797503,14,188.3224893463898,0.0487427115187728,80773.32317603388,284.2064798276666,0.9918762714356728,0.0914978619144934,0.1,2.9159837336004984e+16,False
RD-4D,J,f-greedy,0,90,256,0.2532042778716997,0,1173.171060444527,14,175.51634700652238,0.0446571273464145,72426.04049367551,269.1208659574272,0.9926402272316552,0.086641176677649,0.1,9.082210148182402e+16,False
RD-4D,J,f-greedy,0,100,256,0.2639767233197331,0,1245.992705991912,14,170.32044847275515,0.0420964983589449,70814.00173217506,266.10900347822707,0.992674142027028,0.0856715331375214,0.1,4.172853510812366e+17,False
RD-4D,J,f-greedy,0,110,256,0.2282601580420635,0,1357.0302135560269,207,177.9620748774711,0.0423571389513524,85245.91948917188,291.96903857973,0.9921353397736504,0.0939969517636415,0.1,1.0761651024655183e+18,False
RD-4D,J,f-greedy,0,120,256,0.2232349927862124,0,1913.9102091222485,15,172.67729509527183,0.0420814573077852,88385.53018898978,297.2970403300204,0.99229732257653,0.0957122566670478,0.1,7.945443602502799e+18,False
RD-4D,J,f-greedy,0,130,256,0.1653415663102118,206,1848.1033070635892,15,153.816423741057,0.0379458996567962,70990.28322551187,266.44001806318784,0.993579898596201,0.0857781004712599,0.1,1.642745271391753e+19,False
RD-4D,J,f-greedy,0,140,256,0.1331263830274381,198,1530.4464461357238,15,157.92619449436316,0.0378865588479334,68492.08258136606,261.7099206781548,0.9934497844304514,0.0842552857991937,0.1,1.2193404069651195e+18,False
RD-4D,J,f-greedy,0,150,256,0.1638063677355799,0,1388.8796697703074,15,161.91047017185662,0.0383244154248718,76594.73296775494,276.75753461785814,0.9931301741098404,0.0890997372812022,0.1,2.655006841820297e+18,False
RD-4D,J,β-greedy(β=0.5),0,10,256,0.4188957562436027,226,4234.949186145281,15,493.8923330512196,0.1214628896885009,572108.020744915,756.3782259854622,0.9643640250039812,0.2435095446040221,0.2666403838939712,9733.51583019264,False
RD-4D,J,β-greedy(β=0.5),0,20,256,0.2481979710978526,51,1886.185260000595,207,213.1929229520995,0.0514409997824669,121521.30861363522,348.5990657096419,0.9905168735914742,0.11222850793959,0.3947265113810579,91513.2605938651,False
RD-4D,J,β-greedy(β=0.5),0,30,256,0.2576398743700628,55,2270.5780429369825,63,230.3244203611081,0.0514365478349672,167188.1729512068,408.8865037528224,0.9862891255730244,0.1316375364902351,0.4802656010546718,221974.5517400255,False
RD-4D,J,β-greedy(β=0.5),0,40,256,0.1715986799936471,3,1595.941196251626,11,173.40016298631622,0.0424862638013702,86411.45331130332,293.9582509665332,0.9918552627728828,0.0946373617936896,0.5843414133735175,227202.5151963101,False
RD-4D,J,β-greedy(β=0.5),0,50,256,0.2106558752266907,227,1659.2044279836755,11,176.11832524053,0.0390647991835773,85830.96399035241,292.96922020982413,0.9915634881765903,0.0943189517431467,0.1,1389779048181.755,False
RD-4D,J,β-greedy(β=0.5),0,60,256,0.1987786801825887,194,2100.7293304428767,207,203.7210214304596,0.0442127585719408,120613.66236003462,347.2947773290503,0.9892065666451948,0.1118086033750762,0.8650416871891565,96074.9155171368,False
RD-4D,J,β-greedy(β=0.5),0,70,256,0.1723413035621839,60,1170.1983061277606,79,160.6611473620065,0.0349295675572926,74789.81671810668,273.47726910678824,0.9924100406501078,0.0880436836649837,0.1,140306371448595.4,False
RD-4D,J,β-greedy(β=0.5),0,80,256,0.1590475394143463,60,962.0390846188257,207,142.98272739156454,0.031492087082101,54494.90025327442,233.44142788561425,0.9945185748581202,0.0751544846787157,0.1,741719622368315.6,False
RD-4D,J,β-greedy(β=0.5),0,90,256,0.1517826318562679,60,1046.796474113129,207,142.0436100275009,0.0314373954811324,56115.51975763861,236.88714561503463,0.9943980447681606,0.0762638042311552,0.1,2326540241153471.5,False
RD-4D,J,β-greedy(β=0.5),0,100,256,0.1176972061534411,227,1068.268537230868,207,134.900514916588,0.0295817946114783,49945.65218771656,223.48523930612637,0.994934842868342,0.0719491743409886,0.1,6328720403264247.0,False
RD-4D,J,β-greedy(β=0.5),0,110,256,0.1075877111107399,207,1259.6336773073035,207,124.9896272550433,0.0277558759051262,43985.702068800805,209.72768550861568,0.9955116948350292,0.0675200467630068,0.1,2.53051721842171e+16,False
RD-4D,J,β-greedy(β=0.5),0,120,256,0.1184072750995929,255,1225.122620721144,207,129.4700109378338,0.0278208409698129,51287.5185185857,226.4674778386197,0.9948026831872824,0.0729092807031223,0.1,1.3647768662519011e+17,False
RD-4D,J,β-greedy(β=0.5),0,130,256,0.0981558508032731,207,1149.2057412513495,207,122.29356104222867,0.0265441654540933,43158.4499139158,207.7461188901391,0.9956241674366056,0.0668820982231224,0.1,1.0286470676074958e+18,False
RD-4D,J,β-greedy(β=0.5),0,140,256,0.0980491331628013,227,1068.4927809440996,207,119.20210376673246,0.026262714383213,41043.892618943966,202.59292341773437,0.9958270753661356,0.0652230707159439,0.1,2.2210953128568796e+18,False
RD-4D,J,β-greedy(β=0.5),0,150,256,0.0999242112741828,227,1007.34492265904,207,119.95894376777252,0.02627847272942,38502.35491508826,196.22016949102928,0.9960801016993228,0.0631714167242605,0.1,1.70620989691188e+19,False
RD-4D,J,MEPE,0,10,256,0.4943875057810669,241,3391.2334108493524,15,514.6119097887197,0.1281141299433242,599772.7031957168,774.4499358872185,0.96933520081921,0.2493275780920423,0.2666403838939712,6816.4910271575545,False
RD-4D,J,MEPE,0,20,256,0.1397379503557806,65,1387.334373084812,239,143.0119188985371,0.0377374334035918,52607.78826627366,229.3638774224783,0.9957296073591267,0.0738417519449243,0.2666403838939712,574261.5559075708,False
RD-4D,J,MEPE,0,30,256,0.1798390458057359,194,1735.274219403118,207,159.7722407523102,0.041330837002831,66539.05567490861,257.9516537549403,0.9945285793034108,0.0830453436888428,0.3947265113810579,517988.96515579376,False
RD-4D,J,MEPE,0,40,256,0.1878595812111885,255,1888.3066749589443,255,197.3413621708555,0.0453539500502784,118401.92962567296,344.09581460063265,0.9922360782969672,0.1107787244990849,0.7109709432312434,49614.55816930008,False
RD-4D,J,MEPE,0,50,256,0.1813446461654446,210,1808.470603794758,255,162.15943592676624,0.0413243256742768,83733.13383460548,289.36678080699846,0.9935863650046722,0.0931591769792675,0.7109709432312434,132417.81785163115,False
RD-4D,J,MEPE,0,60,256,0.1559881838970296,255,1567.94520124237,255,125.53379156256985,0.0307196131507648,46368.95552461724,215.3345200487308,0.9954071133492975,0.0693251195144794,0.1,13585205815531.56,False
RD-4D,J,MEPE,0,70,256,0.1852895796914659,255,1862.4738108960184,255,150.90852794508493,0.0327789897980299,80804.99608349011,284.2621960153867,0.993061205037592,0.0915157992678342,0.8650416871891565,120515.33603595317,False
RD-4D,J,MEPE,0,80,256,0.140804812737045,255,1576.274613385387,15,125.9120572221848,0.0280321546352746,52259.1355867028,228.60257126004248,0.9946671069540304,0.0735966558930418,0.1,460991595486952.0,False
RD-4D,J,MEPE,0,90,256,0.1350249156800416,255,1438.4915769663712,15,122.9834433041828,0.0280131371214852,45936.42831674809,214.3278524054867,0.9952589963182542,0.0690010314181377,0.1,2379057253854471.0,False
RD-4D,J,MEPE,0,100,256,0.1013377720203273,255,1284.5857647856174,15,120.18868464392249,0.0276900054041159,40559.68065613012,201.394341172065,0.995814174801316,0.06483719734362,0.1,5950010237568999.0,False
RD-4D,J,MEPE,0,110,256,0.0994657919975917,255,1380.4436317635957,15,122.43157777647514,0.027921510862621,42600.71210305813,206.3993994735889,0.995607148933815,0.0664485333470232,0.1,2.7745300597088588e+16,False
RD-4D,J,MEPE,0,120,256,0.1026847619624702,255,1376.1255629374464,15,125.65353953450636,0.0283590391285963,45155.80329028831,212.498948915726,0.9953453045122204,0.0684122314757066,0.1,1.8675933433614253e+17,False
RD-4D,J,MEPE,0,130,256,0.1041789288000219,239,1510.134317471235,15,127.0966650851064,0.0278702169890096,50751.010744413696,225.279849841067,0.994788580119366,0.0725269339579258,0.1,1.2392016751709076e+18,False
RD-4D,J,MEPE,0,140,256,0.1062793508357521,255,1537.5066709628118,15,126.45998770818892,0.028119987466033,50590.5945923714,224.923530543986,0.9948045744606278,0.0724122199870777,0.1,2.0446421136258332e+18,False
RD-4D,J,MEPE,0,150,256,0.1069032888430849,239,1582.2640423552475,15,126.4550317120618,0.0280401557125865,53122.64099293787,230.48349397069168,0.9946058204988124,0.074202202981747,0.1,1.859160131992782e+18,False
RD-4D,J,EIGF,0,10,256,0.7590060302211432,240,10841.19355783532,15,827.56185248761,0.1464411992460179,2878363.271101525,1696.5739804386735,0.8808661069341633,0.546197581012327,0.8650416871891565,146.07170677085188,False
RD-4D,J,EIGF,0,20,256,0.422835080893977,203,6228.8981364935735,15,524.900113861486,0.1005904630171073,965038.7986152516,982.3638829961388,0.9385151412750148,0.3162637071845408,0.7109709432312434,22152.29117766845,False
RD-4D,J,EIGF,0,30,256,0.408178589087505,12,5145.268470512659,15,435.1881467000733,0.0892186591936615,604077.6598484484,777.224330453215,0.9543456033993678,0.250220770854747,0.7109709432312434,105270.57660550196,False
RD-4D,J,EIGF,0,40,256,0.4315994287718271,240,6463.846079393206,15,471.36542146666,0.0924517612198788,872905.2074893353,934.2939620319374,0.9533930551883328,0.3007880044725897,1.0525002852777328,11041.363476320212,False
RD-4D,J,EIGF,0,50,256,0.269193261092838,48,3683.9724245519938,15,264.0823629635104,0.0551630723466564,278184.51920583,527.4320043435267,0.9783841344815102,0.1698022533897576,0.1,14004714496201.25,False
RD-4D,J,EIGF,0,60,256,0.5867306835286885,48,2502.498861831218,15,242.33769259116949,0.0592979046620943,178427.48518533236,422.4067769169103,0.9820311326172924,0.1359902735839286,0.1216704698588225,27128602314258.88,False
RD-4D,J,EIGF,0,70,256,0.2658299559848879,48,2148.0171054775983,63,187.58708077724455,0.0420665878050623,108441.85470626176,329.3051088371721,0.9890184716285032,0.1060169824220442,0.1,1077128942346411.0,False
RD-4D,J,EIGF,0,80,256,0.1942095646971221,48,2131.543575037882,63,181.29507107373064,0.0405695238180468,103322.57332695847,321.43828852045374,0.9894057803822393,0.1034843264478324,0.1,7573739643729875.0,False
RD-4D,J,EIGF,0,90,256,0.1710430137325491,63,1969.3965329103885,63,178.49507165004195,0.0403071537117951,97838.79281458334,312.7919321443303,0.9899483806136844,0.1007007054612675,0.1,3.682643745775817e+16,False
RD-4D,J,EIGF,0,100,256,0.1856575729521023,48,2081.3172885868958,63,182.96603108302227,0.0422319654435479,100637.31469014652,317.23384858830326,0.9897258285025392,0.1021307427273875,0.1,1.284496415138086e+17,False
RD-4D,J,EIGF,0,110,256,0.1954852575226115,63,2250.825567199785,63,181.66604548649536,0.0404800924535503,108573.66361139993,329.5051799462338,0.9889743335382748,0.1060813936160504,0.1,4.770073041052821e+17,False
RD-4D,J,EIGF,0,120,256,0.1875938231003857,63,2159.963255716415,63,171.73392022834747,0.0367173328265431,95173.5306109886,308.5020755375701,0.9903419842592824,0.0993196225680262,0.1,2.898842875209662e+18,False
RD-4D,J,EIGF,0,130,256,0.1587160973468446,63,1827.4638935016685,63,163.23610896220762,0.0351300454513356,83756.54840306345,289.4072362658948,0.991502515291098,0.0931722012705997,0.1,6.377827687207816e+18,False
RD-4D,J,EIGF,0,140,256,0.167264561948923,63,1925.891278412957,63,163.84578416935238,0.0353171900791058,83898.34182639162,289.6521048195432,0.9914810685081068,0.0932510346213471,0.1,2.5475543369753093e+18,False
RD-4D,J,EIGF,0,150,256,0.1482948544312008,252,1505.7377117114138,11,162.16645950112598,0.0351534969524653,74103.30040646018,272.21921388186433,0.9925917371761116,0.0876386634721975,0.1,3.853124821359111e+18,False
RD-4D,J2,Random,0,10,256,0.7322495796275248,240,3596.0211644178144,255,574.636503596432,0.1007680284112531,781238.5582986145,883.8770040557761,0.9583384313210572,0.2519041130254368,0.5843414133735175,2133.1131276532265,False
RD-4D,J2,Random,0,20,256,0.531182032730818,240,4168.411737424556,15,589.6154554036816,0.0950708149008088,878499.6584416763,937.2831260839364,0.9530861511599408,0.2671248074635773,0.5843414133735175,90774.32641869824,False
RD-4D,J2,Random,0,30,256,0.7149143949201656,240,4571.229076937316,15,481.3778464390585,0.0942624076782868,492160.1279650765,701.5412517914228,0.963039193890894,0.1999385954972998,0.5843414133735175,550235.1981014727,False
RD-4D,J2,Random,0,40,256,1.888469507060509,207,26213.0154044056,207,994.3664756269532,0.1759908347668715,4977658.88992883,2231.066760527087,0.7931863035683218,0.6358519237769934,0.1,10072019564338.797,False
RD-4D,J2,Random,0,50,256,0.3135927921041679,207,4352.843749609841,207,377.26014589489967,0.070622583522068,340615.9401583632,583.623114825281,0.9767448254092866,0.1663320376099837,0.1,55279561159693.12,False
RD-4D,J2,Random,0,60,256,0.2580650810150675,0,2172.661908373826,3,320.444319238159,0.0659679167763779,204607.9111296133,452.3360599483677,0.984718435223378,0.1289153507194582,0.1,308220203232881.06,False
RD-4D,J2,Random,0,70,256,0.3345897067371839,0,2204.0229248871174,0,309.9718582107894,0.0632659664541194,197828.1131487709,444.77872380406296,0.98415243549021,0.1267615170417738,0.1,1.0406464394751054e+16,False
