x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.484375,0.0003075373352933043,0.1429887113571242,0.9476436823413803,0.1888735407202307,0.9961490174455568,0.9999999999968744,1.0000000000002864,1.0000000000002864
0.48828125,0.0002458945161434168,0.12854848588894108,0.945961892654059,0.19717592603658496,0.9944055636836963,0.9999999999917325,1.0000000000002882,1.0000000000002882
0.4921875,0.00019600830726535935,0.11523540355985697,0.9416991953818671,0.2081985545879016,0.9920100868131932,0.9999999999792781,1.0000000000002902,1.0000000000002902
0.49609375,0.00015576674735689837,0.10300513312339724,0.9348912314566931,0.22164858793851314,0.9887776844180107,0.9999999999497502,1.0000000000002929,1.0000000000002929
0.5,0.00012340980408667978,0.09180916125994988,0.9255942444654006,0.237262550929664,0.9844928999426619,0.9999999998812035,1.0000000000002944,1.0000000000002944
0.50390625,9.74763397240652e-05,0.08159576463332043,0.9138843072620976,0.2548067112703248,0.9789118312415863,0.999999999725363,1.0000000000002969,1.0000000000002969
0.5078125,7.675795600050963e-05,0.07231092083060617,0.8998562859951102,0.2740751988580806,0.9717668406844578,0.9999999993783071,1.0000000000002993,1.0000000000002993
0.51171875,6.025904272362339e-05,0.06389915003260105,0.8836225612716376,0.294886587461868,0.9627741597044227,0.999999998621067,1.0000000000003013,1.0000000000003013
0.515625,4.716237785748233e-05,0.05630428147433152,0.8653115305554837,0.31707958424486765,0.9516444619366999,0.9999999970019589,1.0000000000003042,1.0000000000003042
0.51953125,3.6799659238477316e-05,0.04947014084915786,0.8450659196829117,0.3405083622221134,0.9380962029191459,0.9999999936086647,1.0000000000003064,1.0000000000003064
0.5234375,2.8626387071287352e-05,0.043341156747661674,0.8230409345051104,0.3650379480250828,0.9218712148681449,0.9999999866364719,1.0000000000003086,1.0000000000003086
0.52734375,2.2200559506541898e-05,0.037862885975269385,0.7994022860589612,0.3905399580002539,0.9027517357088636,0.9999999725882964,1.0000000000003106,1.0000000000003106
0.53125,1.7164688991120152e-05,0.032982459139605756,0.7743241242875857,0.4168888699879132,0.8805777812550809,0.9999999448247329,1.0000000000003124,1.0000000000003124
0.53515625,1.32306931170998e-05,0.02864894922729466,0.7479869161573449,0.44395893152085725,0.8552635774170372,0.9999998909930068,1.0000000000003149,1.0000000000003149
0.5390625,1.0167259119934207e-05,0.024813666995093187,0.7205753040491016,0.4716217391839151,0.8268116891102067,0.9999997885663975,1.0000000000003173,1.0000000000003173
0.54296875,7.789325029057033e-06,0.02143038788327326,0.6922759795606572,0.49974447730074695,0.795323536321184,0.9999995972719383,1.0000000000003197,1.0000000000003195
0.546875,5.949362050847461e-06,0.01845551582723461,0.6632756063863309,0.5281887741603971,0.7610051819843414,0.9999992465114923,1.000000000000322,1.0000000000003226
0.55078125,4.530181581047435e-06,0.01584818980844297,0.6337588237989027,0.5568101171469931,0.724167599410553,0.9999986149138327,1.0000000000003246,1.0000000000003246
0.5546875,3.4390260019960817e-06,0.01357033926377335,0.6039063595245548,0.5854577608290767,0.6852210500254089,0.9999974978077291,1.0000000000003266,1.0000000000003268
0.55859375,2.6027349709458094e-06,0.011586694581897384,0.5738932775620855,0.6139750611139573,0.6446636819866883,0.9999955565920763,1.000000000000329,1.0000000000003295
0.5625,1.9638082208988077e-06,0.009864758877105211,0.5438873828523119,0.6422001713843208,0.6030649451220805,0.9999922416269666,1.000000000000331,1.0000000000003313
