x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.703125,1.0150719132072828e-11,8.497602082581315e-06,0.018391975024324315,0.5648103550764287,0.6154681764560732,0.6274078660425364,0.9965899337695016,0.9999995371704419
0.70703125,6.841125523195152e-12,6.609036676172261e-06,0.01600179236961917,0.5400111600878519,0.636363733805709,0.6037221697477346,0.995804210680845,0.9999993516591207
0.7109375,4.596560127126447e-12,5.126564065187602e-06,0.013888569039271966,0.515140575729836,0.6567766772349054,0.580257506149756,0.994862063430479,0.9999990959265181
0.71484375,3.079023263718501e-12,3.966081062489285e-06,0.012025290163600693,0.4903117194681814,0.676572594398044,0.5571952919191818,0.9937381974790856,0.9999987450483524
0.71875,2.0562107885027108e-12,3.060160972779243e-06,0.010386839090475455,0.46563201652373565,0.6956219813734845,0.5347173107507198,0.9924044868248024,0.9999982658837326
0.72265625,1.3689794695566291e-12,2.3549135397733387e-06,0.0089499705843753,0.441202533346967,0.7138007918644771,0.513002975667259,0.9908299063235456,0.9999976145929423
0.7265625,9.086588800603205e-13,1.8073996498912925e-06,0.007693266339647368,0.41711741473610464,0.7309910090848627,0.49222664145093253,0.9889805148656615,0.9999967334819773
0.73046875,6.012837315728966e-13,1.3835105655252772e-06,0.006597075845839081,0.3934634266507672,0.7470812345398864,0.4725550316057653,0.9868194990771881,0.9999955470154861
0.734375,3.9667302725703894e-13,1.0562345153237486e-06,0.00564344545515159,0.37031960503918315,0.7619672854868977,0.45414483904509584,0.9843072870015851,0.9999939568097473
0.73828125,2.608918581194498e-13,8.042449666491318e-07,0.0048160382886844166,0.34775700935201503,0.7755527909852613,0.4371405525225395,0.9814017406281447,0.9999918353835373
0.7421875,1.7106573182620726e-13,6.107549633485829e-07,0.004100047387172257,0.3258385778870506,0.7877497751254549,0.4216725520621648,0.9780584351301828,0.9999890184074474
0.74609375,1.118253205675676e-13,4.625906538518582e-07,0.0034821042705871293,0.3046190807199491,0.7984792152491719,0.4078555067266151,0.9742310312363612,0.9999852951515514
0.75,7.287724095819683e-14,3.4944468595335664e-07,0.0029501848257139137,0.2841451647458087,0.8076715627039575,0.39578709746106205,0.9698717452757031,0.9999803967879923
0.75390625,4.734981989857313e-14,2.632766292440632e-07,0.002493514197175491,0.2644554842988992,0.8152672138741653,0.3855470769446567,0.9649319191237034,0.9999739821597794
0.7578125,3.0670395681114965e-14,1.9783312327359976e-07,0.0021024721200917098,0.24558090994307888,0.821216919843079,0.37719666783148625,0.959362689567382,0.9999656205811606
0.76171875,1.980592201710484e-14,1.4826515183973264e-07,0.0017684999054588168,0.22754480733826016,0.8254821240121065,0.37077829089196207,0.953115753557476,0.9999547711899065
0.765625,1.2751033567169955e-14,1.1082381615472197e-07,0.0014840100754699365,0.2103633775893876,0.828035218272674,0.36631560573592353,0.9461442225047123,0.9999407583297969
0.76953125,8.18408915374978e-15,8.261931821421272e-08,0.0012422994476324206,0.19404605017023926,0.8288597098350384,0.36381383929938355,0.938403555303873,0.9999227424050767
0.7734375,5.2368478096933314e-15,6.143065769743937e-08,0.0010374662852404629,0.17859591937766728,0.8279502925070967,0.36326037131304295,0.9298525562522988,0.9998996856206827
0.77734375,3.340751656429105e-15,4.5555869366097714e-08,0.0008643319684660432,0.1640102153020839,0.8253128180290407,0.3646255416599194,0.9204544206013253,0.9998703120061847
0.78125,2.1246777523216528e-15,3.369455266513319e-08,0.0007183674954193955,0.15028080048368953,0.8209641649532639,0.36786364190249704,0.9101778072824772,0.9998330611216523
0.78515625,1.3471519583553972e-15,2.4856032206091058e-08,0.0005956249959101639,0.13739468374545438,0.8149320044637528,0.37291405226646596,0.898997915531183,0.9997860348644639
0.7890625,8.515589966587746e-16,1.8287790411808543e-08,0.0004926743318270409,0.1253345431358454,0.8072544644099499,0.3797024858870208,0.886897539832456,0.9997269368421355
0.79296875,5.366455529657189e-16,1.341987806234802e-08,0.00040654476624582444,0.11407925045818049,0.7979796946458103,0.38814230397496147,0.8738680759681582,0.9996530038524766
0.796875,3.371591625844536e-16,9.821874576318525e-09,0.0003346716075288392,0.1036043904901079,0.7871653384789505,0.39813586851990934,0.8599104500694366,0.9995609291235898
0.80078125,2.1118206711560288e-16,7.169671559472044e-09,0.0002748476735714066,0.0938827686867652,0.7748779166156803,0.40957590296519686,0.8450359425616075,0.9994467771170473
0.8046875,1.3187234987157207e-16,5.219919281765893e-09,0.00022517937364606477,0.08488490189569535,0.7611921314081838,0.42234683569916276,0.8292668797926536,0.9993058898920195
0.80859375,8.209658500069039e-17,3.790430617617933e-09,0.00018404716959163122,0.07657948737239192,0.7461901004479556,0.4363261059485927,0.8126371679858314,0.9991327852693727
0.8125,5.095315462737422e-17,2.745200984605462e-09,0.00015007015297289938,0.06893384615532863,0.7299605295872501,0.4513854164844149,0.7951926469383553,0.998921047324761
0.81640625,3.152765729546198e-17,1.9829929338627155e-09,0.00012207445889827402,0.06191433762282884,0.7125978362951702,0.4673919222355287,0.7769912445484028,0.9986632100788434
0.8203125,1.9448538157993567e-17,1.428664365657991e-09,9.90652290775612e-05,0.05548674279712962,0.6942012348591319,0.4842093482650664,0.7581029176989276,0.9983506356394206
0.82421875,1.1960707337876274e-17,1.026601479767234e-09,8.020183515472267e-05,0.04961661467128115,0.6748737953225654,0.5016990344442855,0.7386093701293246,0.9979733884805186
0.828125,7.333332942485828e-18,7.357610489414847e-10,6.477607717600356e-05,0.04426959450181424,0.6547214882070793,0.519720907453547,0.7186035435228909,0.9975201080107741
0.83203125,4.4825029124578804e-18,5.259392003437549e-10,5.2193080170607904e-05,0.039411693626082454,0.6338522270074773,0.5381343833795675,0.698188883941407,0.9969778820784513
0.8359375,2.731582968972399e-18,3.749719192436227e-10,4.195462325681355e-05,0.035009540921477275,0.6123749201805405,0.5567992061345958,0.6774783917423657,0.9963321245706089
0.83984375,1.659521375009916e-18,2.6664105582642443e-10,3.364464958119943e-05,0.031030596519857866,0.590398543886598,0.5755762282029858,0.656593469004719,0.9955664607738511
0.84375,1.0051385813474306e-18,1.8911282622300233e-10,2.6916721004127395e-05,0.027443332821865136,0.5680312461031243,0.5943281408608792,0.6356625840516795,0.9946626246552741
