example,regime,stabilization,nx,time_idx,l2_error,order
example3,transition,none,32,0,0.008991683640911848,
example3,transition,none,32,71,0.12142756940717744,
example3,transition,none,32,142,0.10678232460154728,
example3,transition,none,32,214,0.10642514980350049,
example3,transition,none,32,285,0.1199316310693977,
example3,transition,none,32,357,0.46727200682904246,
example3,transition,none,32,428,3.56988226619609,
example3,transition,none,32,500,3.5923581341401243,
example3,transition,none,64,428,1.8007476111310743,0.9872805049117541
example3,transition,none,64,357,0.2970413957397808,0.6535986120474921
example3,transition,none,64,285,0.03223401674240213,1.8955563272519225
example3,transition,none,64,500,1.7552661083812846,1.0332414163888246
example3,transition,none,64,142,0.02870633069215352,1.8952320223441665
example3,transition,none,64,71,0.032606576991102046,1.896861112778999
example3,transition,none,64,0,0.002283628351197565,1.9772633987755632
example3,transition,none,64,214,0.027642414582477234,1.9448835741796744
example3,transition,none,128,500,0.828748035887433,1.0826843167409084
example3,transition,none,128,428,0.852683046989352,1.0785145120014308
example3,transition,none,128,285,0.011431291058928844,1.4955956247269866
example3,transition,none,128,357,0.15507599006583772,0.9376886635957176
example3,transition,none,128,142,0.007734538070196842,1.8919818965137707
example3,transition,none,128,71,0.008772447064895258,1.8941117540283972
example3,transition,none,128,0,0.0005721403004474323,1.99688700489536
example3,transition,none,128,214,0.007422194321219994,1.8969659635716802
example3,transition,none,256,428,0.33787218867669117,1.335531970680554
example3,transition,none,256,0,0.00013890453617382292,2.0422752547250567
example3,transition,none,256,71,0.0021517071629512637,2.027497589714305
example3,transition,none,256,142,0.0018997577868453653,2.025499640981977
example3,transition,none,256,214,0.0018188203121375507,2.0288427519264745
example3,transition,none,256,285,0.004029793043526288,1.5042106980028738
example3,transition,none,256,357,0.06328602282399372,1.2930165253596455
example3,transition,none,256,500,0.3282571186673112,1.3361072479685598
