example,regime,stabilization,nx,time_idx,l2_error,order
example3,mixed,none,32,0,0.008991683640911848,
example3,mixed,none,32,71,0.07215489253702291,
example3,mixed,none,32,142,0.07755029011647116,
example3,mixed,none,32,214,0.07952197176264494,
example3,mixed,none,32,285,0.08041763302649471,
example3,mixed,none,32,357,0.08093660170035175,
example3,mixed,none,32,428,0.08129751307894398,
example3,mixed,none,32,500,0.08160180839379322,
example3,mixed,none,64,428,0.020424213673048863,1.9929306843456176
example3,mixed,none,64,357,0.020343190653825362,1.9922463043790908
example3,mixed,none,64,285,0.020224368197613533,1.9914172391222693
example3,mixed,none,64,500,0.020491854073146035,1.9935506011975235
example3,mixed,none,64,142,0.01953106471348825,1.9893615801828917
example3,mixed,none,64,71,0.01817737588244553,1.9889532768588762
example3,mixed,none,64,0,0.002283628351197565,1.9772633987755632
example3,mixed,none,64,214,0.02001303566366298,1.990413511190453
example3,mixed,none,128,500,0.005118784094669529,2.001177461950549
example3,mixed,none,128,428,0.005103328692652434,2.0007700658425045
example3,mixed,none,128,285,0.005056091439580843,2.000000174005536
example3,mixed,none,128,357,0.005084447739505198,2.0003829855670467
example3,mixed,none,128,142,0.004884653455379796,1.9994424801399304
example3,mixed,none,128,71,0.004545003416474334,1.9997906605969893
example3,mixed,none,128,0,0.0005721403004474323,1.99688700489536
example3,mixed,none,128,214,0.005004489312555963,1.9996452574346222
example3,mixed,none,256,428,0.0012389795864781849,2.0422861473773373
example3,mixed,none,256,0,0.00013890453617382292,2.0422752547250567
example3,mixed,none,256,71,0.001102986895376999,2.0428657285675027
example3,mixed,none,256,142,0.0011861148170006022,2.0420125421287527
example3,mixed,none,256,214,0.0012156153039466187,2.0415361126618414
example3,mixed,none,256,285,0.0012281824894845045,2.041497615473153
example3,mixed,none,256,357,0.0012348294078859089,2.041779333772056
example3,mixed,none,256,500,0.0012421410726525682,2.04297212327537
