x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.0,0.018315638888734265,1.0000000000000016,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000016,1.0000000000000013,1.0000000000000018
0.03125,0.05798005250025456,0.5325988668992112,0.5326369105070498,0.532637050259502,0.5326370849578176,0.5326377213895814,0.5326378918176581,0.5325953802719627
0.0625,0.150977418455915,-0.16798373242783954,-0.1680847072057088,-0.16808426146237526,-0.16808416689907077,-0.16808281323301,-0.1680812916792183,-0.1681794463696875
0.09375,0.32338676733750543,-0.6433130011510252,-0.6309646604369874,-0.6309638609571635,-0.6309636656672405,-0.6309612556630532,-0.6309587631323812,-0.6311300059881205
0.125,0.5697828247309245,0.015579046259344122,0.19424657901550416,0.19424711091175983,0.19424747074501275,0.19425160353786697,0.19425323303123104,0.19398171709088938
0.15625,0.825797039950102,2.977252788664039,3.369061941500032,3.3690481178052,3.369048741542186,3.3690557472048845,3.369052707742973,3.3686374363341973
0.1875,0.9844964370054098,8.791679265110387,8.844787796372556,8.845503989900072,8.845505033377353,8.845516831181103,8.845501877042539,8.844875208978094
0.21875,0.9654545521978394,15.504858263949217,14.965617419618038,14.982424798428516,14.982426447097724,14.98244620316588,14.982405819653959,14.98146575021134
0.25,0.778800783071407,20.011446804433852,19.483578547662173,19.589717632027043,19.58971845633902,19.589751357316253,19.58966083307379,19.58825674407504
0.28125,0.5167705827795781,20.232782446444006,21.33426495655288,21.580265890906986,21.58029288906589,21.5803473780236,21.580162476206066,21.578074699553827
0.3125,0.2820629516938162,16.215217517678102,21.32039302101004,21.488479508766584,21.489629410435683,21.489719138480947,21.489362195431177,21.486272814524753
0.34375,0.12664007768218813,9.896255914509798,20.768865767363415,20.56373119552639,20.57646884121421,20.576615556513826,20.575952503225615,20.571404151434738
0.375,0.04677062238395914,3.8418711705660553,20.060900861183388,19.691528400499443,19.75465988251264,19.7548988294406,19.753701562295543,19.747039952371082
0.40625,0.014208622931196303,-0.15042386678351174,18.60685213590068,19.139393438401818,19.295044530164866,19.29550797899057,19.29339329321601,19.28368779062695
0.4375,0.00355064855724255,-1.7409277073141451,15.656224703031723,18.931861132967395,19.106733855150217,19.108649794749756,19.104981117515795,19.090915841631535
0.46875,0.0007298611480969968,-1.7120094534694983,11.164430677106507,19.043466633577367,19.039660061944932,19.05057787513287,19.044308368587643,19.024034035055433
0.5,0.00012340980408668024,-1.0924001282894775,6.084607051554176,19.187268411739684,18.992978347356154,19.03680545280061,19.02623351266858,18.99716746577953
0.53125,1.716468899112026e-05,-0.5277805158806055,1.8096354160202905,18.725806938261204,18.927397062533355,19.034810534144544,19.01727173625708,18.975830314251922
0.5625,1.9638082208988315e-06,-0.20276819785968347,-0.742134677820576,16.960040757178078,18.88600463363459,19.034786323822708,19.006752854165594,18.947996362560247
0.59375,1.8481578772048575e-07,-0.06333543868058607,-1.5848192007159714,13.603117044752542,18.95175978632455,19.031124766032928,18.99033227161889,18.907498688622823
0.625,1.430724191856864e-08,-0.016285306793439046,-1.3823629153048669,9.117410176617392,19.05910150210967,19.01408479779166,18.963951279073544,18.84785622009662
0.65625,9.110655658165551e-10,-0.003475840183444326,-0.855081080277934,4.583708780404702,18.832423383750523,18.976421743843495,18.92166485349741,18.760002645516852
0.6875,4.7722172201772834e-11,-0.0006198381850975628,-0.41535100856671253,1.1030161778131018,17.689619086221555,18.939580131023067,18.85380919956343,18.630694549513567
0.71875,2.056210788507313e-12,-9.290375536476764e-05,-0.1645643247906569,-0.8076754375132572,15.196904745178875,18.95698824116696,18.74379166302844,18.44050665011878
0.75,7.28772409589873e-14,-1.1774887800488618e-05,-0.054197065155376506,-1.3547880311365659,11.43855749377913,19.025847575754167,18.563763827281903,18.160932491935224
0.78125,2.124677752457303e-15,-1.2704111342003804e-06,-0.015007184431699462,-1.1345169524247842,7.111106838744129,18.94579506408946,18.27441584026888,17.750087437714445
0.8125,5.095315465064863e-17,-1.175742024817354e-07,-0.003522407664992047,-0.6998986512193425,3.2082331370608865,18.290152779646874,17.83363682939992,17.1461914972891
0.84375,1.0051385853407096e-18,-9.416905855613122e-09,-0.0007055110264679314,-0.34665514946628845,0.4950085810441338,16.59513471000128,17.19524761627301,16.257546598157784
0.875,1.6310139911840936e-20,-6.594327858834984e-10,-0.00012133447959806753,-0.14257630754680015,-0.8350628513922145,13.676278723707869,16.253106885451285,14.94793674689288
0.90625,2.1770403915386306e-22,-4.0842340426293156e-11,-1.8028358148334185e-05,-0.04948980293479065,-1.1032095353402829,9.844800212974082,14.72324119184917,13.018273237595462
0.9375,2.390316243945682e-24,-2.2649819888665398e-12,-2.325265346392237e-06,-0.014519725656439946,-0.8216620432853302,5.828662507543274,12.048300545299796,10.18529962204127
0.96875,2.1591641176477937e-26,-1.1197118417660137e-13,-2.520104108974155e-07,-0.0033430019282175197,-0.39323438952986095,2.4076089933593066,7.431597434266721,6.04650153266606
1.0,1.6156850532736913e-28,-1.9932438956512716e-25,-1.50215108646199e-21,-3.599653353071913e-18,-4.957399858360204e-16,1.3819605362252686e-15,9.199830660764479e-15,1.6666252137438912e-14
