x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.54296875,7.789325029057033e-06,0.11085243615844959,1.38800436446587,3.2127121815851227,5.043013593581175,6.76360106913677,8.283390746410857,9.643081889326359
0.546875,5.949362050847461e-06,0.10080299250900307,1.3371042894645446,3.1304462313995063,4.9417652926206435,6.651176310267941,8.164727808868953,9.52089948630672
0.55078125,4.530181581047435e-06,0.09143423652426953,1.2877525999129122,3.049836345477187,4.842021713083847,6.540039540722439,8.047138080717048,9.399589790807438
0.5546875,3.4390260019960817e-06,0.08270980224461277,1.239914556793647,2.9708622274393757,4.743772521428287,6.430186254994347,7.930620097833073,9.279152826800246
0.55859375,2.6027349709458094e-06,0.07459480757205912,1.193555804003218,2.89350353207704,4.647007234369817,6.321611794667865,7.8151722652951765,9.159588514071299
0.5625,1.9638082208988077e-06,0.06705580924342083,1.1486423651203672,2.8177398591126925,4.551715207197545,6.21431133303899,7.700792839893612,9.04089664956789
0.56640625,1.4772120393202881e-06,0.06006076024527796,1.1051406429928845,2.7435507503349257,4.457885625627098,6.108279863315051,7.587479916224823,8.923076892323827
0.5703125,1.1077996961553284e-06,0.05357896917137557,1.063017421532464,2.670915689485393,4.3655075005737265,6.003512189775826,7.4752314157527,8.806128751349041
0.57421875,8.282363427754647e-07,0.04758106111453711,1.0222398692026362,2.599814104372537,4.274569665321144,5.90000292137396,7.364045078316065,8.690051575963462
0.578125,6.173365113169645e-07,0.042038939764590284,0.9827755437680329,2.530225370769114,4.185060774644442,5.797746467335095,7.253918455644108,8.57484454813746
0.58203125,4.5873754048313617e-07,0.03692575045200509,0.9445923979454665,2.4621288177221285,4.096969305516891,5.6967370343893355,7.144848906512593,8.46050667647262
0.5859375,3.3984527697722104e-07,0.03221584393498294,0.9076587856595211,2.395503733965608,4.01028355909189,5.596968625327148,7.036833593235294,8.34703679151796
0.58984375,2.509994870590278e-07,0.02788474077665663,0.8719434686585746,2.330329375179296,3.9249916637038678,5.498435038625239,6.92986947923736,8.234433542169116
0.59375,1.8481578772048106e-07,0.02390909619988462,0.8374156232923843,2.2665849718811812,3.841081578676507,5.401129868932477,6.823953327501964,8.122695392942598
0.59765625,1.3566878630743528e-07,0.02026666534083634,0.8040448472905717,2.2042497377794836,3.7585410987641943,5.305046508243358,6.719081699718899,8.011820621954591
0.6015625,9.92877000011847e-08,0.016936268850090374,0.7718011664134211,2.1433028784414887,3.6773578590841414,5.210178147618027,6.615250955995377,7.901807319465224
0.60546875,7.244119391339626e-08,0.0138977588121527,0.7406550408731736,2.083723600163003,3.597519340422757,5.116517779333913,6.512457255015245,7.792653386875317
0.609375,5.269269201273415e-08,0.011131984971923253,0.7105773714462396,2.0254911189441054,3.519012874821686,5.024058199375833,6.410696554554594,7.684356536084424
0.61328125,3.821112397634206e-08,0.00862076127038626,0.6815395052151294,1.968584669495022,3.441825651366712,4.932792010189089,6.309964612279474,7.57691428913648
0.6171875,2.7625101148666773e-08,0.006346832702289663,0.6535132408940093,1.9129835142107243,3.365944722117469,4.842711623634783,6.210256986766056,7.47032397809423
0.62109375,1.9910977405174595e-08,0.0042938425163490035,0.6264708337041498,1.858666952065067,3.2913570081278034,4.753809264098465,6.111569038695394,7.364582745095302
0.625,1.4307241918567774e-08,0.002446299784030814,0.6003849997755984,1.8056143273851053,3.21804930551637,4.666076971712754,6.013895932184626,7.259687542552493
0.62890625,1.0249292799569261e-08,0.000789547366643011,0.5752289200595986,1.7538050384742758,3.14600829155485,4.579506605662533,5.917232636224124,7.155635133468493
0.6328125,7.319923091712795e-09,-0.0006902696873691775,0.5509762437428555,1.7032185460595866,3.0752205307475204,4.494089847547342,5.821573926196393,7.052422091841574
0.63671875,5.211872398915668e-09,-0.0020062352820612475,0.5276010911600746,1.6538343815431684,3.0056724808808823,4.409818204780755,5.726914385457385,6.950044803143614
0.640625,3.699607653549665e-09,-0.00317069291770088,0.5050780562054457,1.6056321550427515,2.9373504990261763,4.326683014010343,5.633248406964976,6.848499464855877
0.64453125,2.6181360002611936e-09,-0.004195275806447682,0.48338220824714984,1.5585915632089484,2.870240847480738,4.244675444545091,5.540570194942327,6.747782087051015
0.6484375,1.8471551454733064e-09,-0.005090936429235003,0.46248909355166584,1.5126923968099513,2.804329699636723,4.163786501779559,5.448873766566364,6.6478884930121644
