x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.0,1.0155051332802589e-16,1.5149613125342104e-18,9.487522985809805e-20,5.4149482842308675e-21,4.497918889657928e-22,3.8081707945121577e-23,2.621063099979544e-24,1.947504087623734e-25
0.03125,0.09801714032956092,0.0019007456835163988,9.332376085063904e-05,5.613010078154459e-06,3.943933743101701e-07,2.8638209585277997e-08,2.2588866075579625e-09,1.777933464447742e-10
0.0625,0.19509032201612878,0.008394615836035018,0.00045207731595359304,2.8214259629687434e-05,2.021981110831262e-06,1.4868961024047208e-07,1.1829401808808316e-08,9.370414126351766e-10
0.09375,0.29028467725446305,0.024129110024560776,0.0015075628541196212,0.00010005763762464085,7.41237491237442e-06,5.568091935763481e-07,4.4945827847328177e-08,3.5989215860514083e-09
0.125,0.38268343236509084,0.05410653070153162,0.004108482554634403,0.00029682136822416276,2.3030385008122163e-05,1.7824448556763027e-06,1.4684346120989383e-07,1.1938024754239333e-08
0.15625,0.4713967368259987,0.10132224343727628,0.009674586443596667,0.000777348347751928,6.397780823728048e-05,5.14478278254891e-06,4.351028088152572e-07,3.607135047507225e-08
0.1875,0.5555702330196032,0.16507899673485843,0.020223436023792736,0.0018421258400947447,0.0001627762723323994,1.3712586943727972e-05,1.197363941403488e-06,1.0166494108788928e-07
0.21875,0.6343932841636466,0.24132027948025875,0.0381595166460752,0.004005221380077146,0.0003843106013088828,3.418648196431982e-05,3.0995038299403065e-06,2.706897641209387e-07
0.25,0.7071067811865492,0.3245541061206001,0.06580009878139811,0.008062356554638621,0.0008488620391993078,8.034623119010514e-05,7.60545690551529e-06,6.860756672868325e-07
0.28125,0.7730104533627389,0.40979712682347025,0.10475893939639414,0.015125347165508628,0.0017639183675270957,0.00017894066142261394,1.777920361856585e-05,1.6635079292747852e-06
0.3125,0.8314696123025477,0.4934743577613607,0.15542491249549073,0.026587928820258358,0.0034626845543849977,0.0003790511856575146,3.973603578222134e-05,3.8718819992060515e-06
0.34375,0.8819212643483568,0.5733374491561573,0.21676307585453808,0.043997865252962724,0.0064430021078083965,0.0007658765659819868,8.512853040971902e-05,8.672633230662114e-06
0.375,0.9238795325112892,0.6479966212260937,0.2865196565909444,0.0688374106786093,0.011395663863498646,0.0014793737043464817,0.00017517168289639038,1.8730053994318357e-05
0.40625,0.9569403357322112,0.7165085737745942,0.36172239408268414,0.10225084743323351,0.01920778190496891,0.002737082974520679,0.00034678815312065017,3.906077230709667e-05
0.4375,0.9807852804032328,0.7781442210107767,0.43925498691700454,0.14478755738807791,0.030927278114641858,0.004858741147838123,0.0006614211361532009,7.875761262323489e-05
0.46875,0.9951847266721989,0.8322914131029565,0.5163033227886976,0.196235234475604,0.04768042959987196,0.00828817072925343,0.0012168353721539165,0.00015369077377316818
0.5,1.000000000000002,0.8784243090159115,0.5905805277620164,0.25559394742302183,0.07054553607445499,0.01360598135444845,0.0021617292095891085,0.0002905373890902015
0.53125,0.9951847266721993,0.9160977067049717,0.6603526547602941,0.32119682402649435,0.10039945083185065,0.021525631592369497,0.003712179579048877,0.0005324877541175975
0.5625,0.9807852804032325,0.9449486177786431,0.7243475984347792,0.3909372256113125,0.1377652146477613,0.03286620662884843,0.006167893163578335,0.0009468829123100436
0.59375,0.9569403357322107,0.9646991625429272,0.7816302880761252,0.4625351576833191,0.18269348911039582,0.04849836337659699,0.009925120009728372,0.0016348133505705393
0.625,0.9238795325112885,0.9751591277952716,0.8314954137678888,0.5337761263677642,0.23470521051610385,0.06926508858617246,0.01548220354840312,0.0027423251792594154
0.65625,0.8819212643483568,0.9762277776741467,0.8733951700454746,0.6026784910310305,0.29280890526615444,0.09588517115300325,0.023433469576220157,0.004472343056137967
0.6875,0.8314696123025475,0.9678948203891817,0.9068987906528424,0.6675766241645504,0.35558798683955295,0.1288529016966264,0.03444783819814348,0.007095782320541203
0.71875,0.7730104533627385,0.9502405066530772,0.9316734996122784,0.7271329804592073,0.4213372643760505,0.1683506241209236,0.04923034360337466,0.0109596976816885
0.75,0.7071067811865492,0.9234348545466443,0.9474772080374438,0.7803050817975432,0.4882189158261448,0.21419003978772772,0.06846751817964619,0.016489853472957915
0.78125,0.6343932841636466,0.8877359858382236,0.9541563949810918,0.8262935428901597,0.554408127816315,0.2657932179776583,0.09276071560311859,0.024184895824120957
0.8125,0.5555702330196031,0.8434873397866887,0.9516445301158986,0.8644883043270638,0.618204501635925,0.32221482494417303,0.12255313687416183,0.03459892630842293
0.84375,0.47139673682599864,0.7911110963545339,0.9399499364185476,0.8944083227849853,0.6780826709838778,0.38218567147441684,0.1580489274403347,0.04830506282068765
0.875,0.38268343236509067,0.7310703230255418,0.919055642011767,0.9155270448819899,0.7325635834716757,0.44406079044129376,0.19906079787685682,0.06580141103699604
0.90625,0.29028467725446294,0.6635337000711637,0.8881192939420012,0.926158892682245,0.7790569232830519,0.5049343520073866,0.2443155645785552,0.08712226133181353
0.9375,0.19509032201612905,0.5853016080702359,0.839175923124352,0.9153063586296486,0.8055781128865885,0.5539874767164557,0.2871361734995145,0.10971082822765135
0.96875,0.09801714032956109,0.46263225726481877,0.7082304708123418,0.8026580730105639,0.732208558885149,0.5268904075446517,0.28787061181732454,0.11594810449065823
1.0,2.2050298025214994e-16,2.1762059618052065e-16,4.3447837770749217e-16,4.3094918550661405e-16,2.9244305041856725e-16,2.8006299076719066e-16,1.839835538967396e-16,8.422376809609733e-17
