example,regime,stabilization,nx,time_idx,l2_error,order
example1,transition,streamline,32,0,0.0006214065030467568,
example1,transition,streamline,32,71,0.046367224965405685,
example1,transition,streamline,32,142,0.08521373794036656,
example1,transition,streamline,32,214,0.10903338693752108,
example1,transition,streamline,32,285,0.11166170836949828,
example1,transition,streamline,32,357,0.09138612477857934,
example1,transition,streamline,32,428,0.05595966888210369,
example1,transition,streamline,32,500,0.029000788827377322,
example1,transition,streamline,64,428,0.034811714342901624,0.684814562997187
example1,transition,streamline,64,357,0.055745195010109376,0.7131276800351574
example1,transition,streamline,64,285,0.0672156257568416,0.7322659704931997
example1,transition,streamline,64,500,0.01766978853229111,0.7148073682022474
example1,transition,streamline,64,142,0.05162042275016455,0.7231440802345379
example1,transition,streamline,64,71,0.028260328956334863,0.7143271263098043
example1,transition,streamline,64,0,0.00015535835673787367,1.9999374931832892
example1,transition,streamline,64,214,0.06569773537374991,0.7308544217098066
example1,transition,streamline,128,500,0.009033793777505607,0.9678808885980559
example1,transition,streamline,128,428,0.018670661539212857,0.898799816921076
example1,transition,streamline,128,285,0.036037662954305806,0.8992912030406403
example1,transition,streamline,128,357,0.02986425163963798,0.9004278863238309
example1,transition,streamline,128,142,0.027931458559154687,0.8860510445592826
example1,transition,streamline,128,71,0.015364039407853579,0.8792206896376445
example1,transition,streamline,128,0,3.8769919560260824e-05,2.002590199318872
example1,transition,streamline,128,214,0.035373869037488896,0.8931596178731067
example1,transition,streamline,256,428,0.007424897999165045,1.3303299341794628
example1,transition,streamline,256,0,9.403180385521547e-06,2.0437170426133804
example1,transition,streamline,256,71,0.006271045688068465,1.2927796338410422
example1,transition,streamline,256,142,0.011359548957970896,1.2979853596450273
example1,transition,streamline,256,214,0.014330825315714188,1.3035623261269287
example1,transition,streamline,256,285,0.014537031761672677,1.3097727320948236
example1,transition,streamline,256,357,0.011983483688463928,1.3173721987657876
example1,transition,streamline,256,500,0.0033769516937162637,1.419610438288614
