x,t_0.00,t_0.14,t_0.28,t_0.43,t_0.57,t_0.71,t_0.86,t_1.00
0.4140625,0.01023158892825033,1.1949053827703415,4.216752623644875,7.02022415333868,9.323778869345569,11.254953974396285,12.842358786568008,14.197926099571834
0.41796875,0.008642722880090955,1.1251321320385264,4.0875840164419355,6.866646037936694,9.162091399071503,11.092314950615064,12.682016496260726,14.041282805459963
0.421875,0.007278346566903642,1.0590759509329786,3.962130608033691,6.716226288816148,9.003069496067992,10.931956133895456,12.52366519149202,13.88640296032813
0.42578125,0.006110679595916826,0.996532268275785,3.8402394746996755,6.568835095297002,8.84659269813514,10.773760802005343,12.367189325991195,13.733171039127685
0.4296875,0.005114709036148377,0.937308780617373,3.7217684972478704,6.424353448506325,8.692551491815873,10.617623305858022,12.212484511807453,13.581482733233909
0.43359375,0.004268025358979421,0.8812250245621623,3.60658589595754,6.28267265486926,8.540846817434517,10.463448571030925,12.059457019347253,13.431244449850666
0.4375,0.003550648557242547,0.8281118607766519,3.494569680993848,6.143693765462756,8.39138948998453,10.311151515080777,11.90802319316787,13.282372727144653
0.44140625,0.0029448489488524336,0.7778108948519106,3.3856070434466545,6.007326946405417,8.244099561046912,10.16065640583984,11.758108808712969,13.134793590295885
0.4453125,0.0024349665355929526,0.7301738570373734,3.2795937089812326,5.8734908122911875,8.098905643755074,10.011896182711975,11.60964839201028,12.988441870484802
0.44921875,0.0020072321711692848,0.6850619597551106,3.1764332729715195,5.742111741556554,7.955744219703736,9.864811759869422,11.462584521233216,12.843260505718629
0.453125,0.0016495932072937123,0.6423452488133241,3.0760365329871346,5.613123189670473,7.814558943698924,9.719351327250168,11.316867126028013,12.699199839398908
0.45703125,0.0013515457417394966,0.6019019614194245,2.9783208316783933,5.486465013208294,7.6752999594179245,9.575469662428182,11.172452797679426,12.556216929704037
0.4609375,0.0011039750945953965,0.5636179014871835,2.8832094204894445,5.362082815255753,7.5379232364329605,9.433127463813086,11.029304120573345,12.414274880245545
0.46484375,0.0008990056925637028,0.5273858403664765,2.7906308522559082,5.239927320214411,7.40238993667719,9.292290713261211,10.887389033039168,12.273342200081768
0.46875,0.0007298611480969954,0.4931049490139477,2.7005184086258325,5.119953783961146,7.268665816313091,9.152930074060952,10.74668022353653,12.133392199053999
0.47265625,0.0005907349806622438,0.4606802657744134,2.6128095663873565,5.002121443458065,7.136720667106515,9.015020328398991,10.607154566293916,11.994402422553403
0.4765625,0.0004766721401438951,0.43002220235353256,2.5274455051907574,4.88639300831219,7.006527799812777,8.878539856816719,10.468792598910216,11.856354128230162
0.48046875,0.00038346125484337555,0.40104608922309104,2.4443706578073554,4.772734195438192,6.8780635707348265,8.743470160819939,10.331578043083308,11.719231805809947
0.484375,0.0003075373352933043,0.3736717605967724,2.3635323029588573,4.661113306867387,6.751306951503255,8.609795428694651,10.19549736852014,11.583022740072531
0.48828125,0.0002458945161434168,0.3478231782284808,2.2848801998598365,4.551500849854359,6.6262391412359145,8.47750214368976,10.060539399190287,11.447716616155345
0.4921875,0.00019600830726535935,0.3234280925964744,2.208366262922818,4.4438691977381675,6.502843219540308,8.34657873303277,9.926694960390597,11.31330516565028
0.49609375,0.00015576674735689837,0.30041773952279077,2.1339442745575563,4.3381922894963685,6.381103838303024,8.217015255725748,9.793956564569418,11.17978185144292
0.5,0.00012340980408667978,0.2787265699162601,2.0615696336314877,4.234445365564188,6.261006949844326,8.088803126702583,9.662318133493047,11.047141588877455
0.50390625,9.74763397240652e-05,0.2582920100966343,1.9911991369244892,4.1326047372565435,6.142539568781234,7.96193487469377,9.531774754101832,10.91538050059556
0.5078125,7.675795600050963e-05,0.23905425003584005,1.9227907907870483,4.032647587005404,6.0256895648169735,7.836403931019473,9.402322465278152,10.784495702272093
0.51171875,6.025904272362339e-05,0.220956056820214,1.8563036501767294,3.934551796589837,5.910445483639347,7.712204446496239,9.273958072713075,10.654485116435163
0.515625,4.716237785748233e-05,0.2039426106766486,1.7916976822853534,3.8382958005726158,5.796796393146851,7.589331133678997,9.1466789890947,10.525347311594288
0.51953125,3.6799659238477316e-05,0.18796136099957642,1.7289336520621443,3.7438584622490945,5.68473175231307,7.4677791317516125,9.020483096932793,10.397081363992063
0.5234375,2.8626387071287352e-05,0.17296189995034422,1.667973027072114,3.651218969547217,5.574241300132641,7.34754389151195,8.895368631467234,10.269686739427474
0.52734375,2.2200559506541898e-05,0.15889585136341622,1.6087778992915835,3.5603567484790566,5.465314962253631,7.228621078059066,8.771334081269087,10.143163192760612
0.53125,1.7164688991120152e-05,0.1457167728746002,1.5513109216237235,3.47125139192457,5.357942773080975,7.111006488969683,8.648378104322996,10.017510682887995
0.53515625,1.32306931170998e-05,0.1333800693764824,1.495535257107607,3.3838826017177412,5.252114811325107,6.994695985940714,8.526499457569013,9.892729301167591
0.5390625,1.0167259119934207e-05,0.1218429160985579,1.441414538987553,3.2982301421978937,5.147821147162157,6.879685438066669,8.405696938074058,9.768819211464383
0.54296875,7.789325029057033e-06,0.1110641897987102,1.3889128400001423,3.2142738035786147,5.045051799361542,6.765970675110339,8.285969334192773,9.645780600177057
0.546875,5.949362050847461e-06,0.10100440673461018,1.3379946494198809,3.131993373669517,4.943796700919398,6.653547449307499,8.167315385259968,9.523613634788747
0.55078125,4.530181581047435e-06,0.0916256662553088,1.288624856578332,3.051368616659167,4.844045671909085,6.542411404419302,8.049733748529624,9.402318429657573
0.5546875,3.4390260019960817e-06,0.08289159901278838,1.2407687397333826,2.972379257828535,4.745788398420876,6.432558050906756,7.933222972236163,9.281895017923508
0.55859375,2.6027349709458094e-06,0.07476731893931819,1.1943919593141077,2.8950049732124326,4.649014416610706,6.3239827462494125,7.8177814738016,9.162343328555867
0.5625,1.9638082208988077e-06,0.06721937826859167,1.1494605547017835,2.8192253833607404,4.553713101012144,6.216680679564572,7.703407522346057,9.04366316769983
0.56640625,1.4772120393202881e-06,0.06021572499676637,1.1059409438289793,2.745020050471993,4.459873656386071,6.110646859803721,7.590099224779805,8.925854203600741
0.5703125,1.1077996961553284e-06,0.053725662284045024,1.0637999249866117,2.672368478279136,4.36748511248977,6.0058761069098265,7.477854514861715,8.808915954492033
0.57421875,8.282363427754647e-07,0.047719809388965244,1.0230046803240638,2.6012501141619104,4.276536321241387,5.902363045413601,7.366671144703507,8.692847778926804
